Date,Open,High,Low,Close,Adj Close,Volume
2010-02-19,377.450012,379.750000,372.899994,375.274994,290.145477,2215880
2010-02-22,378.500000,381.850006,376.899994,378.625000,292.735535,2143460
2010-02-23,379.500000,382.500000,375.625000,381.049988,294.610352,1853052
2010-02-24,378.000000,385.350006,376.049988,382.674988,295.866760,4076058
2010-02-25,384.899994,384.899994,380.625000,383.125000,296.214691,2672984
2010-02-26,383.549988,389.274994,373.075012,380.899994,294.494385,3015934
2010-03-02,381.000000,384.500000,377.500000,381.600006,295.035675,4053352
2010-03-03,384.500000,387.000000,382.075012,384.375000,297.181061,2754742
2010-03-04,384.000000,385.000000,378.500000,381.950012,295.306183,2053606
2010-03-05,382.500000,383.475006,380.075012,381.299988,294.803711,1287312
2010-03-08,383.799988,385.000000,380.149994,381.350006,294.842346,3015740
2010-03-09,381.500000,389.250000,381.500000,384.350006,297.161865,3457732
2010-03-10,381.850006,392.225006,380.000000,390.024994,301.549500,4587874
2010-03-11,390.024994,397.450012,385.975006,395.799988,306.014435,3214030
2010-03-12,400.000000,400.000000,396.000000,398.475006,308.082703,2510976
2010-03-15,398.475006,410.000000,395.575012,409.000000,316.220032,6054434
2010-03-16,410.750000,415.975006,407.899994,414.500000,320.472351,3088856
2010-03-17,417.000000,422.950012,415.000000,420.350006,324.995361,4174794
2010-03-18,422.500000,422.500000,410.250000,412.924988,319.254608,3724554
2010-03-19,402.625000,417.225006,402.625000,410.450012,317.341248,4716624
2010-03-22,407.450012,416.899994,403.075012,413.799988,319.931183,3310110
2010-03-23,415.000000,416.500000,411.049988,414.325012,320.337219,1694964
2010-03-25,412.049988,418.399994,409.000000,414.899994,320.781647,5517582
2010-03-26,415.000000,418.000000,411.149994,412.524994,318.945526,1997806
2010-03-29,412.000000,414.649994,404.274994,405.975006,313.881317,3443266
2010-03-30,404.299988,408.049988,398.575012,400.000000,309.261688,3097160
2010-03-31,400.000000,403.625000,388.649994,390.325012,301.781403,7083046
2010-04-01,393.174988,404.899994,391.049988,403.899994,312.276978,5781432
2010-04-05,408.500000,408.500000,399.625000,401.674988,310.556702,3001836
2010-04-06,404.450012,404.450012,396.075012,398.024994,307.734650,3702366
2010-04-07,395.000000,404.500000,390.575012,399.024994,308.507874,3024558
2010-04-08,398.000000,403.750000,395.000000,399.725006,309.049133,4494438
2010-04-09,401.000000,403.950012,394.125000,395.799988,306.014435,3018012
2010-04-12,395.500000,400.000000,395.049988,399.049988,308.527161,2869882
2010-04-13,400.000000,411.899994,393.625000,410.424988,317.321838,8404916
2010-04-15,411.000000,417.450012,409.524994,410.850006,317.650330,4290952
2010-04-16,409.500000,414.000000,405.924988,407.549988,315.099030,3810958
2010-04-19,405.000000,412.500000,400.375000,405.975006,313.881317,6947704
2010-04-20,412.500000,416.325012,393.500000,394.750000,305.202606,12016986
2010-04-21,397.500000,399.500000,390.125000,392.500000,303.463135,7107490
2010-04-22,394.549988,396.825012,390.500000,392.975006,303.830292,4751116
2010-04-23,394.024994,396.000000,388.750000,390.100006,301.607452,4306068
2010-04-26,393.000000,395.500000,390.100006,392.549988,303.501526,2512548
2010-04-27,392.975006,394.950012,390.524994,393.649994,304.352081,2621234
2010-04-28,390.000000,391.975006,382.500000,385.149994,297.780243,2400382
2010-04-29,387.549988,387.625000,377.799988,379.875000,293.701996,4622964
2010-04-30,382.500000,386.399994,381.274994,382.700012,295.886139,3690224
2010-05-03,380.625000,385.700012,377.049988,383.399994,296.427307,2416560
2010-05-04,387.424988,387.424988,378.399994,380.500000,294.185150,2896028
2010-05-05,375.000000,384.000000,370.075012,382.875000,296.021393,4371230
2010-05-06,383.975006,385.450012,379.600006,383.549988,296.543396,2580872
2010-05-07,378.500000,381.299988,367.500000,370.700012,286.608307,4267152
2010-05-10,380.000000,421.500000,372.500000,385.125000,297.761017,2327814
2010-05-11,387.500000,389.500000,376.950012,378.149994,292.368286,1351288
2010-05-12,378.500000,383.975006,375.549988,379.725006,293.586060,2740076
2010-05-13,382.549988,386.600006,380.725006,382.799988,295.963409,1321452
2010-05-14,383.000000,388.500000,377.500000,381.924988,295.286804,2026996
2010-05-17,387.475006,387.475006,367.049988,372.875000,288.289948,3722050
2010-05-18,373.000000,373.000000,363.149994,367.549988,284.172882,3199180
2010-05-19,365.000000,366.500000,358.149994,360.750000,278.915314,3929266
2010-05-20,364.500000,366.149994,358.075012,365.000000,282.201233,2398092
2010-05-21,355.000000,362.950012,342.625000,359.350006,277.832886,2675092
2010-05-24,362.500000,365.000000,356.350006,358.799988,277.407745,2885428
2010-05-25,354.000000,357.000000,345.774994,349.774994,270.430084,2297366
2010-05-26,354.000000,372.399994,352.049988,369.000000,285.293884,3689464
2010-05-27,367.500000,374.975006,363.600006,370.924988,286.782227,6883872
2010-05-28,374.899994,376.750000,367.750000,375.399994,290.242096,2479374
2010-05-31,374.250000,376.450012,369.000000,371.524994,287.246216,3327660
2010-06-01,371.524994,375.975006,367.350006,369.600006,285.757751,3136912
2010-06-02,368.899994,379.750000,368.149994,377.125000,291.575867,2769330
2010-06-03,380.000000,384.500000,372.549988,382.725006,295.905426,1684434
2010-06-04,382.725006,384.850006,377.600006,382.674988,295.866760,1368210
2010-06-07,374.950012,378.899994,368.000000,376.625000,291.189148,1734922
2010-06-08,377.000000,381.000000,373.500000,375.100006,290.010071,2242222
2010-06-09,376.000000,379.274994,365.500000,366.524994,283.380280,4867400
2010-06-10,365.000000,376.500000,365.000000,375.250000,290.126129,1796036
2010-06-11,380.899994,381.649994,375.500000,379.549988,293.450714,3237024
2010-06-14,381.674988,393.549988,379.000000,390.500000,301.916687,3550492
2010-06-15,378.325012,388.850006,378.325012,383.049988,299.997833,2642976
2010-06-16,388.549988,389.975006,383.649994,387.399994,303.404724,2328816
2010-06-17,388.500000,392.399994,381.850006,387.649994,303.600616,1528920
2010-06-18,387.649994,394.450012,386.125000,391.600006,306.694061,2225672
2010-06-21,396.450012,397.000000,392.299988,393.850006,308.456238,1907428
