Date,Open,High,Low,Close,Adj Close,Volume
2018-03-12,224.800003,232.750000,221.100006,230.399994,228.825653,12273881
2018-03-13,230.649994,236.100006,227.149994,229.899994,228.329071,9704491
2018-03-14,227.300003,232.800003,227.199997,230.250000,228.676682,6233404
2018-03-15,230.300003,234.000000,229.000000,230.699997,229.123596,6442807
2018-03-16,230.000000,232.199997,224.050003,226.199997,224.654358,7506230
2018-03-19,227.000000,227.300003,217.800003,220.949997,219.440216,8793211
2018-03-20,217.899994,236.199997,217.600006,233.550003,231.954132,21033261
2018-03-21,234.750000,236.199997,229.300003,230.600006,229.024307,10401329
2018-03-22,231.699997,231.699997,223.050003,224.899994,223.363235,7558038
2018-03-23,218.000000,218.699997,205.199997,213.750000,212.289429,19683008
2018-03-26,214.949997,219.899994,209.649994,216.949997,215.467560,11094083
2018-03-27,221.850006,233.000000,220.149994,229.750000,228.180099,15430010
2018-03-28,226.649994,226.899994,217.500000,219.100006,217.602875,9513723
2018-04-02,221.600006,226.949997,218.550003,225.000000,223.462555,7671856
2018-04-03,222.000000,230.399994,222.000000,229.399994,227.832489,8768416
2018-04-04,231.899994,233.750000,218.000000,219.600006,218.099457,11028147
2018-04-05,224.949997,237.350006,224.850006,235.899994,234.288071,16750562
2018-04-06,235.000000,241.800003,233.149994,240.050003,238.409714,15129804
2018-04-09,243.000000,244.449997,240.850006,242.899994,241.240234,9295906
2018-04-10,246.000000,247.250000,242.699997,244.899994,243.226578,8406808
2018-04-11,247.449997,250.800003,245.850006,247.800003,246.106766,9287590
2018-04-12,246.800003,247.050003,242.000000,243.750000,242.084427,6181008
2018-04-13,245.000000,253.000000,244.000000,251.149994,249.433853,10828596
2018-04-16,251.000000,256.799988,249.350006,254.199997,252.463028,7505413
2018-04-17,255.500000,256.700012,250.600006,251.850006,250.129089,5240700
2018-04-18,252.500000,253.250000,248.449997,249.899994,248.192398,4978526
2018-04-19,252.000000,263.750000,250.550003,260.049988,258.273041,11571363
2018-04-20,258.000000,258.450012,248.500000,251.699997,249.980118,8233307
2018-04-23,251.850006,253.750000,248.649994,249.899994,248.192398,4013681
2018-04-24,246.199997,254.399994,243.100006,253.399994,251.668503,5844291
2018-04-25,251.500000,254.050003,247.149994,248.500000,246.801971,5139181
2018-04-26,250.250000,252.550003,246.300003,251.600006,249.880798,3976406
2018-04-27,253.000000,256.799988,250.000000,253.600006,251.867142,5690205
2018-04-30,255.000000,258.649994,251.199997,252.100006,250.377380,5093833
2018-05-02,252.449997,253.250000,236.199997,238.449997,236.820648,6196261
2018-05-03,237.949997,242.399994,234.050003,240.300003,238.658020,6978096
2018-05-04,241.300003,245.000000,238.100006,240.649994,239.005615,4939043
2018-05-07,241.949997,257.399994,241.800003,256.299988,254.548676,9919317
2018-05-08,258.200012,261.750000,253.000000,257.600006,255.839813,8619764
2018-05-09,257.700012,265.000000,256.700012,261.799988,260.011078,10680166
2018-05-10,259.000000,261.600006,240.199997,244.699997,243.027939,23532992
2018-05-11,247.000000,260.250000,246.800003,256.399994,254.647995,11966747
2018-05-14,255.449997,262.149994,253.050003,259.450012,257.677185,5653115
2018-05-15,258.000000,263.950012,250.449997,252.250000,250.526352,8156690
2018-05-16,251.199997,255.899994,245.649994,254.050003,252.314056,5662121
2018-05-17,257.399994,259.649994,250.149994,256.450012,254.697662,5751945
2018-05-18,255.949997,257.899994,243.350006,245.949997,244.269409,7366170
2018-05-21,245.500000,248.350006,237.350006,239.850006,238.211090,5312798
2018-05-22,239.000000,242.550003,234.750000,240.350006,238.707672,6175608
2018-05-23,239.399994,242.000000,225.000000,226.149994,224.604691,9905568
2018-05-24,226.300003,230.500000,222.300003,227.649994,226.094437,7781302
2018-05-25,230.000000,237.199997,228.199997,235.649994,234.039764,7286271
2018-05-28,237.949997,242.500000,235.100006,236.949997,235.330902,4896790
2018-05-29,235.000000,239.800003,231.250000,234.300003,232.699005,4742204
2018-05-30,230.100006,236.399994,230.100006,234.000000,232.401047,4059401
2018-05-31,235.949997,236.500000,227.300003,229.550003,227.981476,6193783
2018-06-01,228.800003,236.000000,224.850006,226.600006,225.051620,6707926
2018-06-04,229.300003,232.500000,225.199997,229.949997,228.378723,6009025
2018-06-05,229.350006,230.449997,221.600006,228.350006,226.789673,5634007
2018-06-06,229.800003,237.399994,226.899994,234.899994,233.294907,6708647
2018-06-07,237.000000,247.350006,237.000000,244.550003,242.878967,8735726
2018-06-08,241.649994,244.899994,238.250000,240.949997,239.303574,4174159
2018-06-11,242.199997,245.250000,241.000000,241.850006,240.197418,3018819
2018-06-12,241.500000,247.949997,238.100006,246.699997,245.014282,5556963
2018-06-13,247.199997,249.350006,244.300003,245.899994,244.219742,3517744
2018-06-14,246.000000,250.899994,242.800003,243.600006,241.935471,4974089
2018-06-15,243.800003,244.699997,231.149994,234.000000,232.401047,6764385
2018-06-18,232.500000,233.449997,224.350006,229.550003,227.981476,6292763
2018-06-19,227.000000,232.300003,218.149994,222.350006,220.830673,9624075
2018-06-20,224.100006,232.050003,222.250000,230.399994,228.825653,7411278
2018-06-21,231.449997,231.449997,224.350006,225.149994,223.611526,6496163
2018-06-22,226.000000,231.899994,223.399994,230.899994,229.322235,6886797
2018-06-25,228.949997,232.350006,225.199997,226.050003,224.505386,3881913
2018-06-26,225.000000,226.649994,220.100006,223.300003,221.774170,4419600
2018-06-27,224.250000,225.500000,210.199997,213.100006,211.643875,6208538
2018-06-28,212.100006,215.699997,208.550003,209.899994,208.465729,5816291
2018-06-29,212.000000,226.199997,212.000000,223.050003,221.525879,7614771
2018-07-02,223.000000,223.149994,203.149994,206.949997,205.535889,16930391
2018-07-03,205.699997,212.899994,205.550003,208.649994,207.224274,10071955
2018-07-04,209.899994,217.899994,206.500000,216.449997,214.970978,11075743
2018-07-05,214.949997,214.949997,210.100006,211.850006,210.402405,5707784
2018-07-06,210.000000,221.649994,208.500000,215.649994,214.176437,8877198
2018-07-09,218.050003,224.399994,218.050003,221.250000,219.738174,7647949
2018-07-10,222.899994,229.300003,221.050003,226.850006,225.299927,8438858
2018-07-11,225.100006,225.100006,215.600006,217.750000,216.262100,7677024
2018-07-12,220.949997,227.500000,217.699997,218.899994,217.404221,9370250
2018-07-13,221.500000,222.899994,199.199997,206.100006,204.691711,24442380
2018-07-16,206.899994,206.899994,193.250000,196.000000,194.660721,13866732
2018-07-17,196.500000,203.000000,190.350006,199.000000,197.640213,13688755
2018-07-18,201.050003,202.250000,184.600006,186.199997,184.927673,10116593
2018-07-19,186.000000,192.350006,177.250000,182.750000,181.501251,22434972
2018-07-20,183.000000,186.149994,180.050003,183.399994,182.146805,9132609
2018-07-23,185.399994,189.000000,178.500000,187.449997,186.169128,10389935
2018-07-24,188.899994,197.600006,186.750000,195.899994,194.561386,10314688
2018-07-25,200.000000,207.199997,197.449997,200.250000,198.881668,17124209
2018-07-26,201.500000,202.300003,194.300003,195.250000,193.915848,7511230
2018-07-27,196.500000,205.000000,196.100006,203.699997,202.308105,12125446
2018-07-30,203.750000,206.399994,200.300003,202.750000,201.364594,5838942
2018-07-31,202.800003,206.649994,200.250000,205.449997,204.046127,9106748
