Date,Open,High,Low,Close,Adj Close,Volume
2018-03-22,217.000000,218.699997,215.750000,217.399994,204.279984,2835573
2018-03-23,214.100006,217.500000,213.350006,216.199997,203.152420,3012938
2018-03-26,215.100006,223.500000,215.100006,222.649994,209.213181,2238371
2018-03-27,224.899994,225.750000,220.050003,220.949997,207.615753,1801778
2018-03-28,218.149994,223.899994,217.000000,222.850006,209.401093,2379295
2018-04-02,223.100006,230.050003,223.100006,228.800003,214.992035,1235123
2018-04-03,228.550003,235.000000,227.000000,232.949997,218.891571,2406879
2018-04-04,234.449997,236.300003,230.000000,230.949997,217.012268,3220953
2018-04-05,232.000000,240.500000,231.949997,236.149994,221.898453,3061163
2018-04-06,237.699997,240.000000,234.750000,239.000000,224.576462,1507450
2018-04-09,239.000000,241.000000,236.649994,238.300003,223.918732,1487213
2018-04-10,238.100006,239.000000,232.300003,235.699997,221.475601,2376339
2018-04-11,234.949997,243.949997,234.250000,241.149994,226.596695,2837756
2018-04-12,240.949997,242.050003,235.949997,237.250000,222.932053,1767307
2018-04-13,238.449997,242.750000,238.100006,240.449997,225.938950,2489713
2018-04-16,238.500000,244.000000,238.350006,243.600006,228.898849,1151108
2018-04-17,243.100006,243.899994,240.000000,242.300003,227.677307,1289693
2018-04-18,243.850006,247.000000,240.600006,242.800003,228.147156,2341475
2018-04-19,243.800003,245.699997,241.149994,244.050003,229.321701,1459837
2018-04-20,241.000000,244.399994,240.699997,242.899994,228.241089,992790
2018-04-23,242.000000,246.850006,242.000000,244.850006,230.073425,1948091
2018-04-24,244.800003,249.949997,240.850006,241.800003,227.207504,2166034
2018-04-25,242.750000,244.949997,239.050003,244.300003,229.556610,1683229
2018-04-26,244.500000,246.500000,241.750000,243.399994,228.710922,1059535
2018-04-27,244.500000,251.500000,243.149994,248.199997,233.221237,2184041
2018-04-30,251.000000,252.000000,247.000000,248.300003,233.315231,1443148
2018-05-02,248.300003,253.350006,246.000000,248.550003,233.550125,2149897
2018-05-03,248.600006,250.649994,245.149994,248.100006,233.127289,1152997
2018-05-04,246.250000,250.550003,246.250000,248.600006,233.597107,1526293
2018-05-07,249.000000,269.000000,242.250000,262.299988,246.470306,14319122
2018-05-08,262.299988,270.500000,256.750000,267.450012,251.309540,16061418
