Date,Open,High,Low,Close,Adj Close,Volume
2022-05-10,710.333313,729.200012,702.900024,721.200012,718.351807,1582056
2022-05-11,720.666687,736.833313,686.666687,699.599976,696.837036,1701322
2022-05-12,699.966675,715.966675,690.233337,709.500000,706.697998,1719745
2022-05-13,723.333313,740.666687,713.533325,727.366638,724.494019,2647930
2022-05-16,733.333313,746.666687,726.799988,736.266663,733.358948,623376
2022-05-17,740.000000,763.333313,733.500000,739.933350,737.011169,1429768
2022-05-18,746.266663,752.466675,724.000000,735.466675,732.562134,639183
2022-05-19,710.666687,728.866638,698.566650,707.433350,704.639465,1186696
2022-05-20,716.000000,742.633362,704.666687,735.566650,732.661743,1197597
2022-05-23,726.666687,742.166687,713.333313,719.366638,716.525635,1264477
2022-05-24,726.000000,749.333313,721.833313,739.366638,736.446655,987381
2022-05-25,745.266663,746.466675,703.333313,709.033325,706.233154,1240360
2022-05-26,713.333313,727.566650,708.033325,713.799988,710.980957,752664
2022-05-27,723.333313,744.666687,719.200012,726.400024,723.531250,1004403
2022-05-30,733.333313,737.866638,718.666687,725.166687,722.302795,1585860
2022-05-31,726.599976,731.333313,696.266663,704.333313,701.551758,6317737
2022-06-01,705.733337,746.666687,701.333313,739.400024,736.479919,1143136
2022-06-02,747.333313,777.933350,724.033325,759.333313,756.334534,1920364
2022-06-03,766.666687,772.333313,727.333313,733.633362,730.736084,1981977
2022-06-06,749.900024,760.000000,720.049988,733.049988,730.154968,1145386
2022-06-07,738.900024,747.000000,727.400024,743.099976,740.165283,669193
2022-06-08,750.000000,753.299988,736.150024,744.750000,741.808716,669081
2022-06-09,744.000000,744.450012,733.700012,740.000000,737.077515,609869
2022-06-10,734.000000,757.299988,731.049988,754.500000,751.520264,569863
2022-06-13,748.500000,764.000000,735.250000,748.049988,745.095764,609985
2022-06-14,746.000000,794.000000,741.049988,773.700012,770.644409,1221548
2022-06-15,789.000000,805.599976,775.000000,786.849976,783.742554,1862890
2022-06-16,793.900024,794.950012,765.450012,779.150024,776.072937,1033672
2022-06-17,770.000000,776.099976,746.049988,751.049988,748.083801,2136629
2022-06-20,751.049988,759.000000,721.000000,752.349976,749.378723,1517867
2022-06-21,759.000000,759.000000,730.450012,738.700012,735.782654,595809
2022-06-22,740.799988,759.000000,730.500000,748.500000,745.543884,1545609
2022-06-23,754.799988,767.700012,735.299988,753.549988,750.574036,827258
2022-06-24,759.000000,780.000000,756.000000,770.500000,767.457092,679169
2022-06-27,779.900024,779.900024,728.099976,776.349976,773.283936,593308
2022-06-28,777.950012,788.700012,768.450012,779.950012,776.869751,639078
2022-06-29,776.000000,790.000000,770.049988,785.099976,781.999390,553698
2022-06-30,785.000000,794.000000,784.000000,790.549988,787.427856,538194
2022-07-01,790.000000,809.000000,786.200012,794.000000,790.864258,951574
2022-07-04,794.000000,805.900024,780.549988,786.099976,782.995422,486590
2022-07-05,786.099976,810.000000,786.000000,795.349976,792.208923,1584172
2022-07-06,795.000000,825.950012,792.500000,821.000000,817.757629,1497723
2022-07-07,830.000000,847.000000,818.099976,827.200012,823.933167,1247045
2022-07-08,834.900024,851.799988,819.900024,848.549988,845.198853,1036719
