Date,Open,High,Low,Close,Adj Close,Volume
2018-03-22,791.950012,800.650024,774.000000,778.200012,732.646362,336123
2018-03-23,761.500000,778.000000,761.000000,770.000000,724.926270,354870
2018-03-26,769.000000,788.000000,769.000000,784.250000,738.342102,270406
2018-03-27,787.400024,798.700012,787.400024,794.150024,747.662781,217929
2018-03-28,793.950012,806.400024,781.099976,795.000000,748.462830,357358
2018-04-02,795.299988,813.500000,795.299988,810.599976,763.149780,371393
2018-04-03,811.000000,813.900024,801.299988,811.799988,764.279358,386992
2018-04-04,815.000000,821.950012,794.000000,798.450012,751.710999,480177
2018-04-05,803.000000,809.400024,801.000000,803.500000,756.465210,216748
2018-04-06,805.000000,806.349976,795.000000,801.599976,754.676514,156787
2018-04-09,805.000000,809.000000,800.950012,803.049988,756.041565,112940
2018-04-10,809.000000,817.000000,804.000000,812.799988,765.220947,500324
2018-04-11,818.000000,820.000000,805.250000,817.799988,769.928223,520200
2018-04-12,820.000000,832.200012,809.849976,813.000000,765.409302,1111668
2018-04-13,817.000000,819.000000,806.000000,813.099976,765.503296,255384
2018-04-16,809.700012,825.000000,805.000000,823.450012,775.247498,327943
2018-04-17,825.000000,828.000000,815.099976,819.599976,771.622803,389240
2018-04-18,824.000000,853.849976,815.400024,848.849976,799.160706,1195830
2018-04-19,849.000000,850.700012,840.150024,845.349976,795.865479,422926
2018-04-20,842.000000,857.400024,836.250000,853.450012,803.491394,428802
2018-04-23,852.849976,868.200012,844.400024,860.400024,810.034607,502976
2018-04-24,860.950012,866.400024,844.000000,847.299988,797.701355,532262
2018-04-25,847.900024,852.200012,836.250000,844.349976,794.924011,290763
2018-04-26,854.000000,854.000000,833.500000,839.750000,790.593323,212069
2018-04-27,842.349976,874.900024,840.799988,859.450012,809.140198,713780
2018-04-30,859.000000,866.799988,855.000000,861.400024,810.976135,207878
2018-05-02,861.200012,898.250000,860.000000,886.200012,834.324219,1375692
2018-05-03,886.000000,886.000000,849.049988,862.799988,812.293945,555957
2018-05-04,860.000000,874.799988,851.250000,859.450012,809.140198,424373
2018-05-07,859.400024,891.000000,857.500000,886.049988,834.183044,617133
2018-05-08,886.000000,887.000000,862.599976,869.250000,818.366455,654372
2018-05-09,872.000000,902.849976,866.549988,888.450012,836.442566,993047
2018-05-10,888.650024,889.200012,865.900024,871.799988,820.767273,518202
2018-05-11,874.950012,875.599976,850.849976,863.400024,812.858948,500891
2018-05-14,862.000000,877.500000,862.000000,867.000000,816.248169,308415
2018-05-15,866.000000,870.000000,850.000000,859.599976,809.281311,257387
2018-05-16,857.000000,864.849976,853.000000,861.450012,811.023132,181453
2018-05-17,860.950012,888.799988,860.900024,869.099976,818.225220,901756
2018-05-18,872.000000,881.299988,802.750000,831.900024,783.202942,793534
2018-05-21,814.000000,820.000000,756.450012,808.400024,761.078552,2626589
2018-05-22,803.000000,806.200012,790.000000,799.000000,752.228760,525017
2018-05-23,800.000000,817.599976,778.750000,782.349976,736.553406,570892
2018-05-24,785.599976,792.200012,770.500000,774.450012,729.115784,324985
2018-05-25,775.000000,794.000000,774.900024,788.549988,742.390503,356308
2018-05-28,794.900024,804.500000,786.299988,789.450012,743.237793,276736
2018-05-29,794.700012,804.799988,782.000000,791.549988,745.214783,313868
2018-05-30,785.000000,797.950012,779.299988,788.650024,742.484558,275990
2018-05-31,793.000000,803.950012,777.599976,798.450012,751.710999,496070
2018-06-01,785.000000,793.400024,766.500000,776.150024,730.716370,503242
2018-06-04,777.000000,784.200012,753.450012,762.200012,717.582886,313006
2018-06-05,766.000000,776.000000,756.299988,773.150024,727.891968,565214
2018-06-06,773.000000,781.900024,763.500000,774.450012,729.115784,453243
2018-06-07,779.000000,786.000000,770.400024,778.799988,733.211243,404599
2018-06-08,780.000000,793.500000,779.500000,786.299988,740.272217,277545
2018-06-11,788.700012,789.000000,768.049988,774.000000,728.692139,294865
2018-06-12,779.849976,781.000000,772.000000,777.750000,732.222778,207972
2018-06-13,777.549988,784.849976,770.000000,774.200012,728.880432,211340
2018-06-14,770.000000,774.950012,760.799988,770.549988,725.444092,403881
2018-06-15,768.799988,777.349976,764.549988,773.200012,727.939026,244554
2018-06-18,767.500000,770.150024,757.000000,762.549988,717.912476,253064
2018-06-19,760.000000,770.000000,749.450012,762.549988,717.912476,361654
2018-06-20,765.200012,769.400024,755.000000,766.650024,721.772400,221204
2018-06-21,774.799988,774.799988,752.599976,760.099976,715.605713,273648
2018-06-22,760.000000,770.950012,747.000000,764.849976,720.077759,385138
2018-06-25,757.799988,765.000000,736.000000,740.650024,697.294495,305877
2018-06-26,740.700012,751.200012,728.099976,747.250000,703.507996,401225
2018-06-27,748.900024,750.950012,726.000000,744.299988,700.730774,283419
2018-06-28,746.500000,746.950012,713.049988,728.099976,685.479004,479858
2018-06-29,727.000000,736.549988,721.250000,726.150024,683.643188,358700
2018-07-02,727.000000,750.000000,727.000000,746.349976,702.660706,651976
2018-07-03,740.000000,764.450012,739.500000,762.349976,717.724182,401035
2018-07-04,760.000000,781.650024,756.049988,777.000000,731.516663,446982
2018-07-05,776.900024,785.000000,767.000000,773.450012,728.174316,282497
2018-07-06,771.000000,788.799988,771.000000,776.599976,731.139954,338093
