Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,1007.049988,1017.700012,999.049988,1004.849976,933.700867,53612
2018-04-03,999.000000,1004.700012,992.000000,999.400024,928.636719,51486
2018-04-04,1008.000000,1009.400024,990.450012,995.549988,925.059387,13844
2018-04-05,995.299988,998.099976,982.000000,985.650024,915.860352,32483
2018-04-06,990.049988,991.950012,975.549988,977.400024,908.194458,25680
2018-04-09,985.250000,985.250000,950.000000,956.250000,888.541992,120357
2018-04-10,961.000000,963.900024,942.200012,947.450012,880.365051,63278
2018-04-11,948.000000,979.799988,933.200012,974.500000,905.499756,66629
2018-04-12,971.849976,974.900024,952.000000,957.299988,889.517639,35592
2018-04-13,964.000000,979.000000,952.500000,958.200012,890.354065,39216
2018-04-16,963.849976,967.750000,942.500000,960.349976,892.351624,161805
2018-04-17,966.000000,969.900024,926.700012,934.900024,868.703735,37524
2018-04-18,932.000000,941.150024,927.099976,936.049988,869.772339,157057
2018-04-19,936.349976,957.799988,936.349976,955.049988,887.427002,83956
2018-04-20,962.900024,965.000000,945.000000,958.200012,890.354065,22758
2018-04-23,957.500000,971.799988,948.849976,967.299988,898.809631,28756
2018-04-24,965.000000,974.000000,955.549988,965.900024,897.508789,12862
2018-04-25,965.099976,975.000000,951.299988,957.900024,890.075195,17680
2018-04-26,957.000000,974.000000,955.349976,966.400024,897.973450,9082
2018-04-27,971.450012,985.000000,960.000000,980.200012,910.796326,21711
2018-04-30,971.000000,1003.799988,971.000000,1000.200012,929.380066,279851
2018-05-02,1000.200012,1014.250000,989.000000,999.799988,929.008484,115661
2018-05-03,999.549988,999.549988,973.400024,987.900024,917.950928,10995
2018-05-04,973.700012,999.000000,970.099976,993.849976,923.479736,10093
2018-05-07,993.000000,1010.799988,990.000000,1009.000000,937.557007,68829
2018-05-08,1015.000000,1015.000000,995.150024,1001.000000,930.123474,15400
2018-05-09,1008.000000,1010.000000,985.049988,1001.150024,930.262817,42518
2018-05-10,1009.000000,1009.000000,990.099976,998.250000,927.568176,9980
2018-05-11,1000.000000,1012.799988,994.450012,1002.700012,931.703064,48577
2018-05-14,1017.349976,1022.950012,952.299988,963.049988,894.860474,52103
2018-05-15,962.000000,994.900024,940.000000,956.900024,889.145996,40803
2018-05-16,954.549988,979.799988,952.049988,975.450012,906.382507,15262
2018-05-17,984.000000,984.900024,962.400024,973.650024,904.710022,14335
2018-05-18,983.500000,983.500000,955.049988,967.750000,899.227722,14440
2018-05-21,969.000000,971.599976,951.700012,957.750000,889.935913,17767
2018-05-22,966.900024,966.900024,932.950012,939.099976,872.606262,26848
2018-05-23,949.950012,949.950012,926.349976,939.750000,873.210388,11647
2018-05-24,939.099976,945.000000,929.900024,940.599976,874.000061,5514
2018-05-25,940.549988,945.000000,931.400024,938.349976,871.909485,7729
2018-05-28,935.000000,962.000000,935.000000,956.299988,888.588562,7714
2018-05-29,950.000000,973.000000,946.299988,952.900024,885.429199,5958
2018-05-30,959.900024,959.900024,939.000000,952.099976,884.685791,7992
2018-05-31,956.200012,959.099976,938.049988,940.099976,873.535583,23602
2018-06-01,948.500000,948.500000,933.099976,939.650024,873.117432,8477
2018-06-04,948.000000,948.000000,926.299988,937.849976,871.444824,6423
2018-06-05,934.000000,934.000000,908.000000,912.950012,848.307983,10287
2018-06-06,912.950012,915.000000,901.000000,910.349976,845.891968,14085
2018-06-07,912.099976,924.900024,903.950012,916.250000,851.374268,15065
2018-06-08,910.700012,925.000000,910.250000,917.000000,852.071106,8886
2018-06-11,918.099976,922.549988,907.000000,911.299988,846.774780,13901
2018-06-12,918.700012,924.900024,907.000000,910.599976,846.124329,10002
2018-06-13,912.500000,925.000000,905.150024,920.250000,855.091064,19299
2018-06-14,922.000000,935.000000,907.000000,921.849976,856.577759,66977
2018-06-15,927.000000,940.000000,904.000000,922.750000,857.414001,47283
2018-06-18,920.000000,922.799988,904.000000,909.799988,845.380920,27768
2018-06-19,905.099976,909.599976,885.650024,890.500000,827.447510,18970
2018-06-20,885.549988,895.500000,875.000000,876.549988,814.485229,8428
2018-06-21,877.599976,889.000000,866.599976,870.150024,808.538391,11510
2018-06-22,870.000000,883.599976,861.049988,876.049988,814.020630,8658
2018-06-25,881.049988,900.000000,878.000000,882.650024,820.153381,13100
2018-06-26,887.599976,887.599976,868.349976,885.200012,822.522827,16953
2018-06-27,889.950012,889.950012,870.000000,874.049988,812.162292,7821
2018-06-28,875.000000,875.000000,860.000000,863.000000,801.894714,6165
2018-06-29,868.000000,875.000000,860.150024,869.849976,808.259644,35890
2018-07-02,879.000000,879.000000,856.000000,861.250000,800.268616,9133
2018-07-03,863.000000,865.000000,851.000000,856.299988,795.669006,16548
2018-07-04,857.349976,864.750000,844.299988,855.950012,795.343872,9275
2018-07-05,856.000000,861.450012,851.650024,856.000000,795.390259,36217
2018-07-06,862.950012,864.900024,851.049988,857.150024,796.458801,271407
2018-07-09,860.000000,865.950012,840.599976,846.750000,786.795166,22315
2018-07-10,859.900024,859.900024,841.049988,845.599976,785.726563,26554
2018-07-11,849.900024,849.900024,825.000000,828.200012,769.558716,36273
2018-07-12,828.000000,844.500000,816.150024,819.950012,761.892761,33574
2018-07-13,820.000000,825.450012,780.000000,801.049988,744.331055,169235
2018-07-16,809.700012,823.450012,755.049988,784.849976,729.278137,48512
2018-07-17,774.000000,795.000000,764.549988,775.650024,730.031067,23139
2018-07-18,781.450012,793.000000,778.900024,784.450012,747.956543,12226
2018-07-19,787.000000,787.500000,766.849976,771.500000,735.608887,6031
2018-07-20,771.549988,771.549988,760.200012,763.400024,727.885803,6955
2018-07-23,772.900024,774.700012,748.349976,752.150024,717.159180,20330
2018-07-24,771.599976,800.000000,756.200012,773.450012,737.468140,153333
2018-07-25,787.700012,795.000000,756.000000,759.450012,724.119507,52376
2018-07-26,765.549988,819.000000,763.049988,795.549988,758.540039,298366
2018-07-27,809.500000,809.500000,796.200012,798.599976,761.448181,113000
2018-07-30,770.000000,783.799988,757.849976,771.549988,735.656555,212417
2018-07-31,779.799988,779.799988,762.000000,768.200012,732.462463,26320
2018-08-01,774.450012,778.500000,765.049988,770.150024,734.321777,31697
2018-08-02,770.200012,777.450012,760.049988,767.250000,731.556580,24072
2018-08-03,776.450012,776.450012,758.150024,762.849976,727.361328,20225
2018-08-06,772.849976,772.849976,757.200012,763.349976,727.838074,11163
2018-08-07,769.799988,778.500000,761.750000,773.650024,737.658936,14673
2018-08-08,781.849976,785.000000,766.000000,775.450012,739.375183,19490
2018-08-09,775.450012,793.900024,770.000000,784.099976,747.622742,15353
2018-08-10,793.900024,793.900024,765.000000,767.549988,731.842651,12286
2018-08-13,768.000000,769.950012,750.000000,752.000000,717.016113,24909
2018-08-14,758.049988,782.200012,753.200012,779.400024,743.141418,49634
2018-08-16,785.900024,785.900024,775.000000,782.250000,745.858765,11288
2018-08-17,782.000000,793.400024,777.250000,786.200012,749.625000,56878
2018-08-20,797.000000,797.000000,781.299988,784.900024,748.385559,13649
2018-08-21,785.000000,804.799988,783.000000,801.000000,763.736572,38500
2018-08-23,801.099976,804.799988,782.500000,790.250000,753.486633,24046
2018-08-24,796.500000,802.000000,781.950012,797.599976,760.494690,86264
2018-08-27,791.000000,804.000000,791.000000,800.250000,763.021484,12226
2018-08-28,800.250000,804.799988,799.000000,801.000000,763.736572,14109
2018-08-29,805.000000,819.000000,798.049988,812.150024,774.367798,33407
2018-08-30,813.000000,817.549988,800.599976,803.950012,766.549255,11693
2018-08-31,811.000000,811.000000,795.000000,800.599976,763.355042,23041
2018-09-03,807.000000,808.000000,798.299988,804.900024,767.455078,9390
2018-09-04,808.849976,808.900024,800.000000,805.599976,768.122498,119311
2018-09-05,801.150024,810.950012,801.150024,808.150024,770.554016,13888
2018-09-06,800.200012,811.849976,800.200012,810.700012,772.985291,20011
2018-09-07,805.000000,812.000000,801.200012,809.000000,771.364319,6394
2018-09-10,811.000000,811.000000,800.000000,801.950012,764.642395,8829
2018-09-11,800.099976,805.950012,799.150024,800.650024,763.402832,11217
2018-09-12,800.049988,802.849976,780.200012,791.700012,754.869202,9068
2018-09-14,792.700012,799.950012,791.750000,796.500000,759.445862,10762
2018-09-17,786.950012,799.000000,774.799988,793.500000,756.585388,7259
2018-09-18,785.549988,799.599976,780.950012,793.650024,756.728516,5876
2018-09-19,794.000000,799.950012,764.549988,782.000000,745.620422,13018
2018-09-21,782.000000,808.000000,770.500000,804.349976,766.930664,71723
2018-09-24,804.000000,804.049988,772.200012,783.150024,746.716980,39834
2018-09-25,780.200012,800.000000,761.450012,771.099976,735.227539,32126
2018-09-26,775.150024,798.000000,769.700012,783.400024,746.955322,7627
2018-09-27,798.799988,798.799988,772.000000,786.250000,749.672729,14073
2018-09-28,772.049988,792.200012,760.000000,767.000000,731.318298,11446
2018-10-01,772.049988,773.849976,714.950012,752.700012,717.683594,33574
2018-10-03,745.200012,766.000000,735.599976,749.900024,715.013855,14705
2018-10-04,732.200012,749.950012,715.000000,733.750000,699.615051,13126
2018-10-05,730.000000,738.200012,702.000000,723.799988,690.127869,32384
2018-10-08,723.000000,723.000000,690.299988,707.400024,674.490967,9881
2018-10-09,709.900024,720.000000,675.049988,697.450012,665.003723,14669
2018-10-10,690.000000,703.450012,686.849976,695.549988,663.192200,8770
2018-10-11,695.000000,702.700012,666.049988,688.400024,656.374939,43546
2018-10-12,702.000000,710.750000,688.099976,697.750000,665.289917,6871
2018-10-15,685.849976,719.049988,685.849976,703.849976,671.106018,6222
2018-10-16,714.000000,720.750000,692.349976,703.500000,670.772339,12222
2018-10-17,704.000000,715.650024,696.049988,705.900024,673.060730,9571
2018-10-19,709.950012,709.950012,673.000000,684.500000,652.656250,13053
2018-10-22,697.849976,700.000000,673.000000,684.000000,652.179504,4019
2018-10-23,680.049988,683.950012,670.000000,672.500000,641.214539,4916
2018-10-24,669.099976,687.150024,668.000000,673.849976,642.501709,3817
2018-10-25,672.200012,676.049988,665.000000,668.950012,637.829712,7527
2018-10-26,676.950012,729.200012,658.099976,676.400024,644.933105,18481
2018-10-29,676.000000,689.700012,649.549988,670.099976,638.926086,625077
2018-10-30,664.500000,679.799988,664.150024,669.849976,638.687744,7099
2018-10-31,670.000000,675.049988,665.049988,672.650024,641.357483,6494
2018-11-01,675.049988,683.599976,672.200012,675.000000,643.598206,16494
